sample	variance
ARID3A	0.007201233998037622
ARID3B	0.005297662955281661
ARID3C	0.00663615794488765
ARID4A	0.003806748394538187
ARID4B	0.003656999093856493
ARID5A	0.004649504922211259
ARID5B	0.006645397337494966
ARIH1	0.002733794395086118
ARIH2	0.002459687350294254
ARL1	0.002992310035361143
ARL10	0.007683861162042182
ARL11	0.007950903697732863
ARL13A	0.014919426122056167
ARL13B	0.004748846138164399
ARL14	0.03148844777461547
ARL15	0.004777893515851963
ARL16	0.0032290258260214756
ARL17A	0.0039057176982679543
ARL17B	0.005018573390906425
ARL2	0.0033875429872764757
ARL2BP	0.002824656823387802
ARL3	0.00333989001542208
ARL4A	0.005499676535739519
ARL4C	0.009766844706445612
ARL4D	0.01039876280911825
ARL5A	0.003235912042073275
ARL5B	0.006223300594146589
ARL5C	0.016043745490581813
ARL6	0.004400581065675844
ARL6IP1	0.004146109655701876
ARL6IP4	0.002778397381554198
ARL6IP5	0.0037223539944530168
ARL6IP6	0.0049546270669436855
ARL8A	0.002491398812955116
ARL8B	0.0023465637451596487
ARL9	0.011828689217861288
ARMC1	0.0037184528438395314
ARMC10	0.0034378744547210374
ARMC2	0.005059602076572522
ARMC3	0.026411569846153626
ARMC4	0.016958027970801284
ARMC5	0.0026136004348239505
ARMC6	0.0027338047011050476
ARMC7	0.003032713121043183
ARMC8	0.0028539483778283817
ARMC9	0.005717879491033543
ARMCX1	0.008337489349826479
ARMCX2	0.010147886586418837
ARMCX3	0.005617036339615145
ARMCX5	0.003274553070228228
ARMCX6	0.004932768012537134
ARMS2	0.01588907959414954
ARNT	0.0026298567159579586
ARNT2	0.01743804845966133
ARNTL	0.004120334511075441
ARNTL2	0.018919932624857992
ARPC1A	0.003025388435213024
ARPC1B	0.005677499641498493
ARPC2	0.003480603750655267
ARPC3	0.0034457157810800854
ARPC4	0.0028333009220511247
ARPC5	0.0036295427645483993
ARPC5L	0.0031220395863784073
ARPP19	0.0031530716653862365
ARPP21	0.03166034866926545
ARR3	0.030826439231836672
ARRB1	0.006380422364831904
ARRB2	0.0038392783464010405
ARRDC1	0.005097099269785791
ARRDC2	0.004382183881746139
ARRDC3	0.005398689759155922
ARRDC4	0.005194297581414731
ARRDC5	0.006685392116163278
ARSA	0.0034765456239684088
ARSB	0.00434428648485078
ARSD	0.007509790152145861
ARSE	0.0348374932215488
ARSF	0.023004416242202456
ARSG	0.007082670822482784
ARSH	0.008287979328764667
ARSI	0.016731840574141774
ARSJ	0.013533254843504445
ARSK	0.003654431573111269
ART1	0.016331919143096365
ART3	0.014519338156265537
ART4	0.020214579547711945
ART5	0.01364267613294554
ARTN	0.01498057858147535
ARV1	0.002920246029022369
ARVCF	0.0056447568674127735
ARX	0.02097494409156089
AS3MT	0.011339546696525997
ASAH1	0.0047984222365508285
ASAH2	0.008791656940112838
ASAH2B	0.008283068878413891
ASAP1	0.004476276947255269
ASAP2	0.006378437240106145
ASAP3	0.005372063622360751
ASB1	0.003032138020588145
ASB10	0.01743740251304799
ASB11	0.03289102442113066
ASB12	0.009369013584207326
ASB13	0.0049672354046837825
ASB14	0.00462038412264008
ASB15	0.0170149833465009
ASB16	0.005976410509739378
ASB17	0.03190595478182122
ASB18	0.01633663696084844
ASB2	0.01435299246589834
ASB3	0.0029923654520450467
ASB4	0.01941561105036213
ASB5	0.0276312216481979
ASB6	0.0027348399744743265
ASB7	0.0029313085677314162
ASB8	0.0023203365433650423
ASB9	0.010219269248079515
ASCC1	0.003049844146721877
ASCC2	0.0023362116115824474
ASCC3	0.0036707752372258967
ASCL1	0.028933564779588236
ASCL2	0.02319948412369196
ASCL3	0.015675133648236826
ASCL4	0.017824510257239592
ASF1A	0.0033364926565942915
ASF1B	0.013234246347442222
ASGR1	0.01496696823835677
ASGR2	0.017648700737793555
ASH1L	0.004166891925908131
ASH2L	0.003566795807404965
ASIP	0.006018954884687294
ASL	0.005024218297938745
ASNA1	0.0025278059323903027
ASNS	0.006968893397385239
ASNSD1	0.0024330915580993784
ASPA	0.01769700597017083
ASPDH	0.018384084808477127
ASPG	0.02416899493984976
ASPH	0.0060365706816150125
ASPHD1	0.017017230526007947
ASPHD2	0.007423053810283314
ASPM	0.018732498995639488
ASPN	0.019923749355556988
ASPRV1	0.0068360245514263365
ASPSCR1	0.003550214570964031
ASRGL1	0.01948653884350241
ASS1	0.014580505919029409
ASTE1	0.0029803193530246884
ASTL	0.007689141843379825
ASTN1	0.03457536717354108
ASTN2	0.012632115255400684
ASXL1	0.003265962305671137
ASXL2	0.008059916310286349
ASXL3	0.016352733727810598
ASZ1	0.03156927766183634
ATAD1	0.0032576269169019077
ATAD2	0.007649075134222537
ATAD2B	0.003916977067472148
ATAD3A	0.004342174118641403
ATAD3B	0.006563652571031506
ATAD3C	0.011102843462724924
ATAD5	0.009969146981434947
ATCAY	0.03354823186251239
ATE1	0.005838923820053525
ATF1	0.0036081516438346358
ATF2	0.004910204212157668
ATF3	0.009585492235889125
ATF4	0.002944771896257439
ATF5	0.005108870689433138
ATF6	0.003125401046699709
ATF6B	0.0030060874701031033
ATF7	0.0032845954562377676
ATF7IP	0.004177028368876654
ATF7IP2	0.00923282036558732
ATG10	0.0025325327031885457
ATG12	0.0025859223256000036
ATG16L1	0.00323818002312188
ATG16L2	0.005024354339166341
ATG2A	0.0026706109013045717
ATG2B	0.0029488697397896738
ATG3	0.002683696900752695
ATG4A	0.002516572047500623
ATG4B	0.00289799689898065
ATG4C	0.002972614703249817
ATG4D	0.0036425549263256187
ATG5	0.003428338915304127
ATG7	0.0023758048224887572
ATG9A	0.0023043252654484972
ATG9B	0.014141888899503033
ATHL1	0.014134073943368452
ATIC	0.0037528623319683517
ATL1	0.006792871241829033
ATL2	0.003927391987861665
ATL3	0.005072020472808428
ATM	0.00417108477529518
ATMIN	0.002452208573063789
ATN1	0.004138605890624826
ATOH1	0.01517704630672938
ATOH7	0.007894658119932207
ATOH8	0.01551511134504939
ATOX1	0.0027498811220262607
ATP10A	0.010369630532978218
ATP10B	0.04727138844580124
ATP10D	0.005378534356968095
ATP11A	0.008967869395664976
ATP11B	0.005921201744611978
ATP11C	0.004757515042414223
ATP12A	0.02293033814653809
ATP13A1	0.002942405263993733
ATP13A2	0.004040245561331385
ATP13A3	0.004629758693592569
ATP13A4	0.032791143143813595
ATP13A5	0.03486655980378334
ATP1A1	0.004461872067327785
ATP1A2	0.03313566426648461
ATP1A3	0.0295970102166544
ATP1A4	0.010807954052513061
ATP1B1	0.010686016974125226
ATP1B2	0.02225749442302825
ATP1B3	0.006266254714400923
ATP1B4	0.03222980286011726
ATP2A1	0.010358780043740785
ATP2A2	0.003755424499337528
ATP2A3	0.0135031306483161
ATP2B1	0.00482854077643241
ATP2B2	0.03574886062613804
ATP2B3	0.02008671993209207
ATP2B4	0.005492408362772948
ATP2C1	0.004044065258161593
ATP2C2	0.03155111881489099
ATP4A	0.021251559400325762
ATP4B	0.017622667432108333
ATP5A1	0.0030855503095922336
ATP5B	0.003609949808705015
ATP5C1	0.0033748140398585087
ATP5D	0.004375979177899012
ATP5E	0.0033710704980094057
ATP5EP2	0.006558636917357423
ATP5F1	0.0030835874150006988
ATP5G1	0.003690736964499953
ATP5G2	0.003442387847394976
ATP5G3	0.0037948602518898564
ATP5H	0.002860821949985593
ATP5I	0.003671456579311913
ATP5J	0.0027635392453775305
ATP5J2	0.004101655782831158
ATP5L	0.003080548417134397
ATP5L2	0.004939980052919964
ATP5O	0.0032275210985781197
ATP5S	0.0030208560814748986
ATP5SL	0.002359617099829584
ATP6AP1	0.0026836362411801437
ATP6AP1L	0.005321348679644765
ATP6AP2	0.0029705178579042795
ATP6V0A1	0.0028830356879279086
ATP6V0A2	0.0028925793336645996
ATP6V0A4	0.02805944895259966
ATP6V0B	0.003141646116393329
ATP6V0C	0.0030011643693574684
ATP6V0D1	0.00218149690024829
ATP6V0D2	0.018346047806797983
ATP6V0E1	0.002296497998639301
ATP6V0E2	0.00909111694361036
ATP6V1A	0.0032327922186062646
ATP6V1B1	0.0290160041365082
ATP6V1B2	0.003080710211848721
ATP6V1C1	0.0028450144156408922
ATP6V1C2	0.009951538038204432
ATP6V1D	0.002216548119079593
ATP6V1E1	0.002260656472941176
ATP6V1E2	0.003968732366911652
ATP6V1F	0.0030786232767483976
ATP6V1G1	0.00276013013674281
ATP6V1G2	0.015333392010470195
ATP6V1G3	0.0336619244510628
ATP6V1H	0.002683242333011197
ATP7A	0.004417944046021905
ATP7B	0.012560300052285867
ATP8A1	0.012956189141912646
ATP8A2	0.013285967760165024
ATP8B1	0.014755183818287604
ATP8B2	0.0064150797425589655
ATP8B3	0.009151557896407933
ATP8B4	0.007017926125291599
ATP8B5P	0.004582768415807138
ATP9A	0.00699276347208119
ATP9B	0.0026528606482251363
ATPAF1	0.0027862007040678548
ATPAF2	0.002365785427913022
ATPIF1	0.003461939619180268
ATR	0.003945354501462074
ATRIP	0.003005788856579662
ATRN	0.0029904676333123905
ATRNL1	0.023748906309992792
ATRX	0.004354614174102211
ATXN1	0.0038732546183820995
ATXN10	0.0024182976820604487
ATXN1L	0.003475431987902506
ATXN2	0.0028947773847168164
ATXN2L	0.003295950734271249
ATXN3	0.0031461204449378223
ATXN3L	0.032052187522218556
ATXN7	0.0035050759682381926
ATXN7L1	0.004008506096803512
ATXN7L2	0.004751736976320257
ATXN7L3	0.0029211767553454448
ATXN7L3B	0.003481020444792691
ATXN8OS	0.031538599317649456
AUH	0.003857951445604188
AUP1	0.0030235438145180017
AURKA	0.01246423538678495
AURKAIP1	0.003516167190557505
AURKB	0.01984075091915792
AURKC	0.005532615700462701
AUTS2	0.00706813067368745
AVEN	0.0031162405790263726
AVIL	0.008679018099320342
AVL9	0.004942162846862012
AVP	0.03179594572409864
AVPI1	0.005260349609486368
AVPR1A	0.013788762090766769
AVPR1B	0.010734735192224537
AVPR2	0.009667062653842729
AWAT1	0.01556210819240374
AWAT2	0.01708984511157619
AXIN1	0.003336383049725148
AXIN2	0.014981746745529946
AXL	0.007059061621165396
AZGP1	0.06313275879610919
AZI1	0.0044359346743174585
AZI2	0.0025584170960639757
AZIN1	0.004245517537708065
AZU1	0.008481494554900854
B2M	0.005199772519394439
B3GALNT1	0.008543657403904215
B3GALNT2	0.004214126555659037
B3GALT1	0.010230190404324217
B3GALT2	0.014205600152640293
B3GALT4	0.00499083193954907
B3GALT5	0.023419659290300234
B3GALT6	0.0027451183206746903
B3GALTL	0.0035582728278696152
B3GAT1	0.028694571791913284
B3GAT2	0.011589286912819937
B3GAT3	0.0029562293312841766
B3GNT1	0.004447930703406476
B3GNT2	0.004961368343559196
B3GNT3	0.0454361307399963
B3GNT4	0.013799359943333108
B3GNT5	0.013545128795993372
B3GNT6	0.02632881899736378
B3GNT7	0.01571849688372511
B3GNT8	0.012936146107690357
B3GNT9	0.0047826793476674675
B3GNTL1	0.004398599055626969
B4GALNT1	0.015265180154004384
B4GALNT2	0.019716807187055308
B4GALNT3	0.024164941851069318
B4GALNT4	0.03581678429327251
B4GALT1	0.007101420119843033
B4GALT2	0.0033125419507675324
B4GALT3	0.0030098015695652286
B4GALT4	0.004662775739197739
B4GALT5	0.005981790785446147
B4GALT6	0.007924755215948634
B4GALT7	0.002579965534703119
B9D1	0.004519352705580793
B9D2	0.0044355494329246375
BAALC	0.02330416205332297
BAAT	0.02695673172919519
BACE1	0.003596851108986596
BACE2	0.011831478951492657
BACH1	0.0038923486541086938
BACH2	0.009121946157144322
BAD	0.0027672990075667567
BAG1	0.0035131219151131247
BAG2	0.007227387062371217
BAG3	0.003504486912139398
BAG4	0.005909826590657359
BAG5	0.0030215924008741095
BAGE2	0.006473849725932763
BAHD1	0.0026295773039781032
BAI1	0.022497595974558037
BAI2	0.017635781158484107
BAI3	0.020273672774612273
BAIAP2	0.0045449018204004685
BAIAP2L1	0.01706314525343691
BAIAP2L2	0.02545814051002539
BAIAP3	0.013813269185158267
BAK1	0.005661233878598989
BAMBI	0.01657762963934523
BANF1	0.003294559565254701
BANF2	0.01689340713058256
BANK1	0.019364633626383982
BANP	0.002588691180031177
BAP1	0.0024395894854388725
BARD1	0.012143709796809647
BARHL1	0.0315921904835597
BARHL2	0.01730280653942395
BARX1	0.029654190659770915
BARX2	0.03567400841042861
BASP1	0.011116267783185967
BATF	0.0149510270041059
BATF2	0.011389209302160419
BATF3	0.006749035641222554
BAX	0.0033985928656475157
BAZ1A	0.005817661613758359
BAZ1B	0.0032786491070101913
BAZ2A	0.003496120510046449
BAZ2B	0.004135534741282167
BBC3	0.005501879035467054
BBOX1	0.037187862656154126
BBS1	0.0045010117545722875
BBS10	0.0036438933960683093
BBS12	0.005031300528424101
BBS2	0.003740199149909099
BBS4	0.0033227936535205125
BBS5	0.004388461884835106
BBS7	0.0033976005517121315
BBS9	0.0029694049387247877
BBX	0.0038827690247653884
BCAM	0.01177523570949104
BCAN	0.03881384271641564
BCAP29	0.0024832461453395617
BCAP31	0.002969174900469979
BCAR1	0.0037052359515073853
BCAR3	0.004569297013732279
BCAR4	0.01826081246359671
BCAS1	0.042784428142171274
BCAS2	0.0027427858179507603
BCAS3	0.0027416342761264092
BCAS4	0.005060295282052052
BCAT1	0.015396954319119435
BCAT2	0.0049384559319243975
BCCIP	0.002890845414019859
BCDIN3D	0.00312247486756697
BCHE	0.025152587466998375
BCKDHA	0.002349468139423631
BCKDHB	0.004533062226982054
BCKDK	0.002704343942204461
BCL10	0.004754752998774961
BCL11A	0.021146550088317274
BCL11B	0.014418787075552449
BCL2	0.010974816160386548
BCL2A1	0.012492788536967383
BCL2L1	0.0037633572611930365
BCL2L10	0.012908735326638313
BCL2L11	0.004067440349345359
BCL2L12	0.007387447165460318
BCL2L13	0.002273492509979502
BCL2L14	0.02598713988111075
BCL2L15	0.029572011863369135
BCL2L2	0.003149652644922368
BCL3	0.0074104648912713565
BCL6	0.004897311196012116
BCL6B	0.00618842071712627
BCL7A	0.004236939483472571
BCL7B	0.0022780287286453247
BCL7C	0.0036732286286895446
BCL9	0.005201795697335487
BCL9L	0.004312421604482653
BCLAF1	0.0034076467274105474
BCMO1	0.023047918765773497
BCO2	0.010083407513803851
BCOR	0.00438342572138634
BCORL1	0.004069608465865757
BCR	0.003407227252860876
BCS1L	0.0029199542050535898
BCYRN1	0.032072400591050945
BDH1	0.009278850136330473
BDH2	0.005779899713500705
BDKRB1	0.016238885195294376
BDKRB2	0.01302201511285248
BDNF	0.014294040615011685
BDP1	0.0038486569629508026
BECN1	0.0025644148484981065
BEGAIN	0.012720286423475842
BEND2	0.016633667222216857
BEND3	0.006403670079484918
BEND4	0.02260886637506136
BEND5	0.014064960076470201
BEND6	0.01218993961239736
BEND7	0.013115016503702259
BEST1	0.00718347508194486
BEST2	0.009781874728979996
BEST3	0.019723101292285976
BEST4	0.011259280486239105
BET1	0.0032026393640371517
BET1L	0.002456577463125507
BEX1	0.03777269949878162
BEX2	0.017500632360778492
BEX4	0.009843182124392781
BEX5	0.01629715167264497
BFAR	0.0031387983442692077
BFSP1	0.0066331276976511625
BFSP2	0.009368294259428932
BGLAP	0.004603245141040338
BGN	0.009793733077733681
BHLHA15	0.013481200381889472
BHLHB9	0.004522408128953255
BHLHE22	0.01197982225516102
BHLHE23	0.032156077616042236
BHLHE40	0.0072221864915872356
BHLHE41	0.014138190004503063
BHMT	0.04019176699736196
BHMT2	0.027539568492049898
BICC1	0.020858228847537564
BICD1	0.007921964569011779
BICD2	0.003968718052097412
BID	0.004836051827477324
BIK	0.025305726746784503
BIN1	0.007520261428846498
BIN2	0.00849163836870099
BIN3	0.003447034955379315
BIRC2	0.0033002986928924666
BIRC3	0.015377157235206374
BIRC5	0.018610233763196888
BIRC6	0.0036432182174672327
BIRC7	0.01944952921582646
BIRC8	0.0320681514149877
BIVM	0.004950543120270441
BLCAP	0.0030470004061146434
BLID	0.015531755447493292
BLK	0.017063216934897055
BLM	0.011271159763028444
BLMH	0.004154970546628848
BLNK	0.008962492602410709
BLOC1S1	0.0029897382593653547
BLOC1S2	0.0023913925543745697
BLOC1S3	0.0026162780027015227
BLVRA	0.004147783080039826
BLVRB	0.0041174203839980566
BLZF1	0.0032970159178448517
BMF	0.007134539492013705
BMI1	0.004016623228158197
BMP1	0.004716764694546431
BMP10	0.03125749022741337
BMP15	0.03121286331327243
BMP2	0.015244456641281243
BMP2K	0.005213390305073277
BMP3	0.02989591738807321
BMP4	0.013677456389890683
BMP5	0.019345929835765267
BMP6	0.008019829518906554
BMP7	0.038417894126647464
BMP8A	0.008997221967912434
BMP8B	0.01064351031181971
BMPER	0.014377101402994533
BMPR1A	0.0040643060998511666
BMPR1B	0.03883337842152372
BMPR2	0.0038862535708634144
BMS1	0.002919760225517321
BMS1P4	0.005674191407468671
BMS1P5	0.00499964502798899
BMX	0.011436574240280961
BNC1	0.043353346782018944
BNC2	0.014286958947236465
BNIP1	0.00268427356767489
BNIP2	0.0030501341635815627
BNIP3	0.007599559880425488
BNIP3L	0.004229316604966112
BNIPL	0.025996295015006006
BOC	0.011043768562597324
BOD1	0.0027764456603774214
BOK	0.006286827880646901
BOLA1	0.003537402551576747
BOLA2	0.004183633432912981
BOLA3	0.0036624638999150144
BOLL	0.015623136049893412
BOP1	0.006647888334301204
BPESC1	0.016736393242610764
BPGM	0.003540902007820317
BPHL	0.004085563609015957
BPI	0.008661491128251847
BPNT1	0.003742388230297212
BPTF	0.003989607842548424
BRAF	0.0038005845797781414
BRAP	0.002348451448881051
BRCA1	0.007627052354918443
BRCA2	0.012700839784195611
BRCC3	0.004551614676310063
BRD1	0.003255217293694162
BRD2	0.002852783669708873
BRD3	0.0037854766756851344
BRD4	0.0034624850818527476
BRD7	0.002935321077352136
BRD8	0.0030592412840568487
BRD9	0.002892045594301961
BRDT	0.02554705972803425
BRE	0.002661948953035672
BRF1	0.002853753181047597
BRF2	0.0031937169401841793
BRI3	0.003329460857433478
BRI3BP	0.007037027186959763
BRIP1	0.014001390619308086
BRIX1	0.0042752685775342926
BRMS1	0.0030291264434927027
BRMS1L	0.003292810896289142
BRPF1	0.002869767465923982
BRPF3	0.003895292501440408
BRS3	0.017203582529018657
BRSK1	0.014456176930217711
BRSK2	0.02329530437981879
BRWD1	0.003263602915722935
BRWD3	0.006646510056845206
BSCL2	0.0038066103629798005
BSDC1	0.0021994594267910395
BSG	0.0039955035541915825
BSN	0.013089997715069532
BSND	0.02071803898627797
BSPH1	0.03213201113568049
BSPRY	0.021616432570975425
BST1	0.009024416522635508
BST2	0.012608807536329007
BSX	0.03209055693490422
BTAF1	0.004231632567730929
BTBD1	0.0027966080528635485
BTBD10	0.0031716039346353477
BTBD11	0.014815408716252889
BTBD16	0.018168513919893648
BTBD17	0.02832254173866128
BTBD18	0.004068456056295158
BTBD19	0.008091145709564476
BTBD2	0.00313778749737341
BTBD3	0.0052196329249625225
BTBD6	0.0030772633200377092
BTBD7	0.0036921639728596674
BTBD8	0.007323077978827942
BTBD9	0.003265659151803855
BTC	0.015435580099958745
BTD	0.0031434561408495883
BTF3	0.003296548822898758
BTF3L4	0.0031210344812445394
BTG1	0.0037552230395435713
BTG2	0.007026625203855634
BTG3	0.005808734801307933
BTG4	0.03090562244888395
BTK	0.00872390550370234
BTLA	0.01124541722008191
BTN1A1	0.008804779571641724
BTN2A1	0.0033398659272929686
BTN2A2	0.004004466519829981
BTN3A1	0.004884689044564875
BTN3A2	0.005413770364605389
BTN3A3	0.004789198448067378
BTNL2	0.016225334636586996
BTNL3	0.019952268133017058
BTNL8	0.02219004870704512
BTNL9	0.014933317428290089
BTRC	0.00291686097141922
BUB1	0.01661956282839837
BUB1B	0.01542214426774191
BUB3	0.003729329901739009
BUD13	0.0027731794286291462
BUD31	0.003062370326700838
BVES	0.010809054639620548
BYSL	0.004073022386966217
BZRAP1	0.01162718570498918
BZW1	0.0034111635845606642
BZW2	0.005919209682684152
C10orf10	0.008492565433193721
C10orf105	0.008770796747483576
C10orf107	0.017191655443852427
C10orf11	0.00927892133541839
C10orf111	0.005786719356031281
C10orf113	0.01610605621071163
C10orf118	0.007294872030708792
C10orf12	0.005250625791675138
C10orf120	0.03187531967652324
C10orf128	0.008046873499021624
C10orf129	0.018705992462984284
C10orf131	0.003941718203958999
C10orf137	0.004075405954206854
C10orf2	0.004332330924499354
C10orf25	0.005317146979203744
C10orf32	0.00308250591663723
C10orf35	0.006549888700192394
C10orf40	0.03199118967665318
C10orf53	0.016738141067651025
C10orf54	0.004936410111035231
C10orf55	0.010032628896455455
C10orf62	0.01660133867381358
C10orf67	0.011144595277045746
C10orf68	0.0068383527118304225
C10orf71	0.018694002334558323
C10orf76	0.001991953375635075
C10orf82	0.023228202740249546
C10orf88	0.002613586969661813
C10orf90	0.02307820807853755
C10orf91	0.011024423181272523
C10orf95	0.012058550384478601
C10orf99	0.05195092628519461
C11orf1	0.004284200534740231
C11orf16	0.012815600884363034
C11orf21	0.00867565641212143
C11orf24	0.003432550050164324
C11orf30	0.004551798813558686
C11orf31	0.0031839587860040945
C11orf34	0.014807174736690422
C11orf35	0.008356534970950236
C11orf40	0.03215354974676053
C11orf42	0.004347288502159772
C11orf45	0.006616423161297875
C11orf48	0.0036028429264882045
C11orf49	0.0045496334407340135
C11orf52	0.014931043026608888
C11orf53	0.02046602781621719
C11orf54	0.006057708872774053
C11orf57	0.0031345554278179475
C11orf58	0.0025533190128415183
C11orf63	0.010198112891145866
C11orf65	0.004804704200209916
C11orf68	0.0021442896289838942
C11orf70	0.01404370834143442
C11orf71	0.004041286428833897
C11orf73	0.002966152145041834
C11orf74	0.0035441597805610757
C11orf80	0.005234964024153834
C11orf82	0.013378954696341854
C11orf83	0.004413248187582857
C11orf84	0.004510024050603448
C11orf85	0.020050450606472914
C11orf86	0.018989491521320283
C11orf87	0.016085681518654603
C11orf88	0.01309285756230683
C11orf92	0.023547249144383626
C11orf93	0.0161406688619215
C11orf94	0.031155317345627882
C11orf95	0.0040878126252933
